,Temperature,Sound,Heartbeat,X1,Y1,Z1,X2,Y2,Z2,Classification,Feedback
761,34.0,1.0,48.0,836.0,-16492.0,-1916.0,1236.0,-7012.0,-15944.0,200.0,Angry
762,35.0,1.0,48.0,816.0,-16664.0,-1808.0,1260.0,-7028.0,-15788.0,200.0,Fear
763,35.0,1.0,48.0,744.0,-16676.0,-1904.0,1200.0,-7028.0,-15700.0,200.0,Fear
764,34.0,1.0,48.0,884.0,-16840.0,-1912.0,1296.0,-7108.0,-15888.0,200.0,Fear
765,-1.0,-1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
766,34.0,1.0,48.0,1088.0,-16732.0,-1836.0,1084.0,-7112.0,-16104.0,200.0,Fear
767,-1.0,-1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
768,35.0,1.0,48.0,828.0,-16624.0,-1892.0,1308.0,-7208.0,-15684.0,200.0,Fear
769,-1.0,-1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
770,34.0,1.0,48.0,864.0,-16764.0,-1956.0,1084.0,-7056.0,-15600.0,200.0,Fear
771,35.0,-1.0,48.0,752.0,-16608.0,-1888.0,-1.0,-1.0,-1.0,200.0,Fear
772,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1248.0,-7012.0,-15740.0,200.0,Fear
773,35.0,1.0,48.0,792.0,-16648.0,-1848.0,1292.0,-7100.0,-15724.0,200.0,Fear
774,-1.0,-1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
775,35.0,1.0,48.0,832.0,-16588.0,-1736.0,1248.0,-7008.0,-15812.0,200.0,Fear
776,35.0,-1.0,48.0,708.0,-16644.0,-1896.0,-1.0,-1.0,-1.0,200.0,Fear
777,35.0,1.0,48.0,796.0,-16652.0,-1948.0,1208.0,-7068.0,-15828.0,200.0,Sad
778,35.0,-1.0,48.0,748.0,-16592.0,-1824.0,-1.0,-1.0,-1.0,200.0,Sad
779,35.0,1.0,48.0,732.0,-16648.0,-1804.0,1244.0,-7012.0,-15772.0,200.0,Sad
780,35.0,1.0,48.0,808.0,-16692.0,-1804.0,1196.0,-6980.0,-15704.0,250.0,Sad
781,35.0,1.0,48.0,896.0,-16600.0,-1872.0,1192.0,-6964.0,-15800.0,250.0,Sad
782,35.0,1.0,48.0,820.0,-16608.0,-1832.0,1344.0,-6964.0,-15880.0,250.0,Sad
783,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1252.0,-6968.0,-15724.0,250.0,Sad
784,35.0,1.0,48.0,696.0,-16660.0,-1900.0,1208.0,-7040.0,-15832.0,250.0,Sad
785,35.0,1.0,48.0,776.0,-16592.0,-1864.0,1112.0,-7044.0,-15764.0,250.0,Sad
786,35.0,1.0,64.0,856.0,-16548.0,-1964.0,1372.0,-7056.0,-15748.0,250.0,Sad
787,35.0,-1.0,64.0,796.0,-16744.0,-1752.0,-1.0,-1.0,-1.0,250.0,Sad
788,35.0,1.0,64.0,796.0,-16664.0,-1912.0,1212.0,-7092.0,-15872.0,250.0,Sad
789,35.0,-1.0,64.0,784.0,-16620.0,-1928.0,-1.0,-1.0,-1.0,250.0,Sad
790,35.0,1.0,64.0,844.0,-16628.0,-1712.0,1088.0,-7000.0,-15764.0,250.0,Sad
791,35.0,-1.0,64.0,832.0,-16632.0,-1864.0,-1.0,-1.0,-1.0,250.0,Sad
792,35.0,1.0,64.0,768.0,-16524.0,-1748.0,1268.0,-7000.0,-15800.0,250.0,Sad
793,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1192.0,-7168.0,-15892.0,250.0,Sad
794,35.0,-1.0,64.0,692.0,-16532.0,-1916.0,-1.0,-1.0,-1.0,250.0,Sad
795,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1196.0,-7132.0,-15772.0,250.0,Sad
796,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,250.0,Sad
797,34.0,1.0,64.0,764.0,-16612.0,-1772.0,1208.0,-7056.0,-15760.0,250.0,Sad
798,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,250.0,Sad
799,35.0,1.0,64.0,828.0,-16624.0,-1820.0,1108.0,-7112.0,-15852.0,250.0,Sad
800,36.0,1.0,64.0,808.0,-16524.0,-1864.0,1196.0,-7028.0,-15900.0,100.0,Happy
801,36.0,1.0,64.0,868.0,-16572.0,-1832.0,1324.0,-7040.0,-15856.0,100.0,Happy
802,36.0,1.0,64.0,1008.0,-16892.0,-1708.0,1268.0,-6776.0,-15940.0,100.0,Happy
803,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,Happy
804,36.0,1.0,64.0,872.0,-16636.0,-1876.0,1344.0,-7048.0,-15900.0,100.0,Happy
805,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,Happy
806,36.0,1.0,64.0,912.0,-16564.0,-1716.0,1260.0,-7020.0,-15788.0,100.0,Happy
807,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,Happy
808,36.0,1.0,64.0,828.0,-16676.0,-1808.0,1116.0,-7084.0,-15688.0,100.0,Happy
809,36.0,1.0,64.0,812.0,-16628.0,-1944.0,1224.0,-7048.0,-15876.0,100.0,Happy
810,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,Happy
811,36.0,1.0,64.0,864.0,-16656.0,-1828.0,1280.0,-7108.0,-15720.0,100.0,Happy
812,36.0,1.0,64.0,844.0,-16584.0,-1712.0,1232.0,-7064.0,-15816.0,100.0,Happy
813,36.0,-1.0,64.0,856.0,-16612.0,-1944.0,-1.0,-1.0,-1.0,100.0,Happy
814,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1320.0,-7044.0,-15896.0,100.0,Happy
815,36.0,-1.0,64.0,828.0,-16516.0,-1864.0,-1.0,-1.0,-1.0,100.0,Happy
816,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1180.0,-7016.0,-15972.0,100.0,Angry
817,36.0,1.0,64.0,804.0,-16676.0,-1788.0,1260.0,-7208.0,-15652.0,100.0,Angry
818,36.0,1.0,64.0,748.0,-16648.0,-1828.0,1296.0,-7008.0,-15812.0,100.0,Angry
819,36.0,-1.0,64.0,888.0,-16572.0,-1976.0,-1.0,-1.0,-1.0,100.0,Angry
820,36.0,1.0,64.0,968.0,-16656.0,-1800.0,1196.0,-7200.0,-15752.0,150.0,Angry
821,36.0,1.0,64.0,976.0,-16684.0,-1692.0,1248.0,-7160.0,-15664.0,150.0,Angry
822,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1188.0,-7136.0,-15896.0,150.0,Angry
823,36.0,-1.0,64.0,852.0,-16620.0,-1764.0,-1.0,-1.0,-1.0,150.0,Angry
824,36.0,1.0,64.0,868.0,-16668.0,-1880.0,1116.0,-7020.0,-15776.0,150.0,Angry
825,36.0,-1.0,64.0,880.0,-16668.0,-1804.0,-1.0,-1.0,-1.0,150.0,Angry
826,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1240.0,-7080.0,-15908.0,150.0,Angry
827,36.0,-1.0,64.0,852.0,-16636.0,-1796.0,-1.0,-1.0,-1.0,150.0,Angry
828,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1232.0,-7032.0,-15784.0,150.0,Angry
829,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1272.0,-7088.0,-15896.0,150.0,Angry
830,36.0,1.0,64.0,812.0,-16584.0,-1816.0,1232.0,-7036.0,-16032.0,150.0,Angry
831,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,150.0,Angry
832,36.0,1.0,64.0,920.0,-16640.0,-1848.0,1116.0,-7116.0,-15836.0,150.0,Angry
833,36.0,-1.0,64.0,804.0,-16644.0,-1852.0,-1.0,-1.0,-1.0,150.0,Angry
834,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1220.0,-7092.0,-15820.0,150.0,Angry
835,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,150.0,Angry
836,36.0,1.0,64.0,868.0,-16620.0,-1724.0,1280.0,-7084.0,-15764.0,150.0,Angry
837,36.0,-1.0,64.0,684.0,-16604.0,-1824.0,-1.0,-1.0,-1.0,150.0,Angry
838,36.0,1.0,64.0,876.0,-16584.0,-1736.0,1164.0,-6964.0,-15716.0,150.0,Fear
839,-1.0,1.0,52.0,-1.0,-1.0,-1.0,1176.0,-7040.0,-15700.0,150.0,Fear
840,36.0,1.0,52.0,832.0,-16668.0,-1792.0,1260.0,-7032.0,-15752.0,200.0,Fear
841,36.0,-1.0,52.0,780.0,-16624.0,-1764.0,-1.0,-1.0,-1.0,200.0,Fear
842,36.0,1.0,52.0,836.0,-16552.0,-1728.0,1292.0,-7056.0,-15752.0,200.0,Fear
843,36.0,1.0,52.0,892.0,-16580.0,-1752.0,1256.0,-7076.0,-15896.0,200.0,Fear
844,36.0,1.0,52.0,836.0,-16716.0,-1888.0,1208.0,-7080.0,-15708.0,200.0,Fear
845,36.0,-1.0,52.0,776.0,-16624.0,-1776.0,-1.0,-1.0,-1.0,200.0,Fear
846,36.0,1.0,52.0,848.0,-16580.0,-1764.0,1360.0,-7340.0,-15700.0,200.0,Fear
847,36.0,-1.0,52.0,832.0,-16568.0,-1808.0,-1.0,-1.0,-1.0,200.0,Fear
848,-1.0,1.0,52.0,-1.0,-1.0,-1.0,1200.0,-7116.0,-15824.0,200.0,Fear
849,36.0,1.0,52.0,948.0,-16624.0,-1904.0,1204.0,-6968.0,-15776.0,200.0,Fear
850,36.0,-1.0,52.0,796.0,-16688.0,-1904.0,-1.0,-1.0,-1.0,200.0,Fear
851,-1.0,1.0,52.0,-1.0,-1.0,-1.0,1232.0,-7112.0,-15732.0,200.0,Fear
852,36.0,-1.0,52.0,960.0,-16596.0,-1780.0,-1.0,-1.0,-1.0,200.0,Fear
853,-1.0,1.0,52.0,-1.0,-1.0,-1.0,1276.0,-7148.0,-15716.0,200.0,Fear
854,36.0,1.0,52.0,752.0,-16580.0,-1944.0,1140.0,-7092.0,-15820.0,200.0,Fear
855,-1.0,-1.0,52.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
856,36.0,1.0,52.0,948.0,-16684.0,-1800.0,1192.0,-7124.0,-15764.0,200.0,Fear
857,-1.0,1.0,52.0,-1.0,-1.0,-1.0,1276.0,-7136.0,-15804.0,200.0,Fear
858,36.0,1.0,52.0,736.0,-16584.0,-1868.0,1212.0,-7072.0,-15848.0,200.0,Fear
859,36.0,-1.0,52.0,856.0,-16632.0,-1800.0,-1.0,-1.0,-1.0,200.0,Fear
860,-1.0,1.0,52.0,-1.0,-1.0,-1.0,1280.0,-7100.0,-15784.0,250.0,Fear
861,36.0,1.0,44.0,776.0,-16584.0,-1848.0,1200.0,-7072.0,-15840.0,250.0,Sad
862,36.0,1.0,56.0,764.0,-16696.0,-1816.0,1288.0,-7072.0,-15620.0,250.0,Sad
863,36.0,1.0,56.0,872.0,-16532.0,-1820.0,1260.0,-7000.0,-15868.0,250.0,Sad
864,36.0,1.0,56.0,812.0,-16636.0,-1808.0,1252.0,-7044.0,-15700.0,250.0,Sad
865,36.0,1.0,56.0,836.0,-16612.0,-1856.0,1252.0,-7056.0,-15728.0,250.0,Sad
866,36.0,1.0,56.0,856.0,-16620.0,-1796.0,1236.0,-7020.0,-15864.0,250.0,Sad
867,37.0,1.0,56.0,880.0,-16568.0,-1788.0,1320.0,-7100.0,-15768.0,250.0,Sad
868,37.0,-1.0,56.0,848.0,-16656.0,-1768.0,-1.0,-1.0,-1.0,250.0,Sad
869,-1.0,1.0,56.0,-1.0,-1.0,-1.0,1236.0,-7172.0,-15632.0,250.0,Sad
870,-1.0,1.0,56.0,-1.0,-1.0,-1.0,1216.0,-7056.0,-15888.0,250.0,Sad
871,36.0,-1.0,56.0,860.0,-16524.0,-1736.0,-1.0,-1.0,-1.0,250.0,Sad
872,-1.0,1.0,56.0,-1.0,-1.0,-1.0,1276.0,-7036.0,-15876.0,250.0,Sad
873,36.0,-1.0,56.0,952.0,-16684.0,-1748.0,-1.0,-1.0,-1.0,250.0,Sad
874,-1.0,1.0,56.0,-1.0,-1.0,-1.0,1196.0,-7120.0,-15872.0,250.0,Sad
875,36.0,-1.0,56.0,780.0,-16620.0,-1832.0,-1.0,-1.0,-1.0,250.0,Sad
876,-1.0,1.0,56.0,-1.0,-1.0,-1.0,1148.0,-7060.0,-15828.0,250.0,Sad
877,36.0,1.0,56.0,864.0,-16672.0,-1840.0,1172.0,-6996.0,-15792.0,250.0,Sad
878,36.0,1.0,56.0,912.0,-16572.0,-1900.0,1232.0,-7076.0,-15904.0,250.0,Sad
879,36.0,1.0,56.0,984.0,-16608.0,-1824.0,1184.0,-7180.0,-15720.0,250.0,Sad
880,35.0,1.0,64.0,824.0,-16576.0,-1792.0,1204.0,-7076.0,-15752.0,100.0,Happy
881,35.0,1.0,64.0,892.0,-16612.0,-1944.0,1228.0,-6944.0,-15780.0,100.0,Happy
882,35.0,1.0,64.0,804.0,-16560.0,-1828.0,1184.0,-7168.0,-15908.0,100.0,Happy
883,35.0,1.0,64.0,852.0,-16692.0,-1944.0,1284.0,-7124.0,-15784.0,100.0,Happy
884,35.0,1.0,64.0,660.0,-16452.0,-1716.0,1272.0,-7136.0,-15956.0,100.0,Happy
885,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1252.0,-7068.0,-15800.0,100.0,Happy
886,35.0,1.0,64.0,764.0,-16596.0,-1960.0,1304.0,-7016.0,-15552.0,100.0,Happy
887,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1216.0,-7160.0,-15860.0,100.0,Happy
888,35.0,-1.0,64.0,844.0,-16516.0,-1700.0,-1.0,-1.0,-1.0,100.0,Happy
889,35.0,1.0,64.0,1008.0,-16760.0,-1736.0,1072.0,-7068.0,-15800.0,100.0,Happy
890,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,Happy
891,35.0,-1.0,64.0,1848.0,-16536.0,-1856.0,-1.0,-1.0,-1.0,100.0,Happy
892,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1156.0,-7056.0,-15732.0,100.0,Happy
893,35.0,-1.0,64.0,676.0,-16736.0,-2520.0,-1.0,-1.0,-1.0,100.0,Happy
894,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1256.0,-7108.0,-15752.0,100.0,Happy
895,35.0,1.0,64.0,936.0,-16520.0,-1668.0,1296.0,-7100.0,-15620.0,100.0,Happy
896,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,Happy
897,35.0,1.0,64.0,860.0,-16656.0,-1772.0,1204.0,-7104.0,-15856.0,100.0,Happy
898,-1.0,-1.0,64.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,100.0,Happy
899,35.0,1.0,64.0,736.0,-16712.0,-1852.0,1296.0,-7128.0,-15800.0,100.0,Happy
900,35.0,1.0,64.0,720.0,-16628.0,-1732.0,1176.0,-7096.0,-15824.0,150.0,Angry
901,-1.0,1.0,64.0,-1.0,-1.0,-1.0,1196.0,-7148.0,-15672.0,150.0,Angry
902,35.0,1.0,64.0,840.0,-16644.0,-1824.0,1224.0,-7124.0,-15784.0,150.0,Angry
903,36.0,1.0,64.0,868.0,-16624.0,-1864.0,1196.0,-7148.0,-15880.0,150.0,Angry
904,36.0,1.0,64.0,772.0,-16656.0,-1824.0,1164.0,-7040.0,-15760.0,150.0,Angry
905,35.0,1.0,64.0,780.0,-16660.0,-1812.0,1228.0,-7172.0,-15744.0,150.0,Angry
906,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1056.0,-6988.0,-15660.0,150.0,Angry
907,35.0,1.0,48.0,776.0,-16624.0,-1848.0,1308.0,-7060.0,-15720.0,150.0,Angry
908,36.0,-1.0,48.0,872.0,-16540.0,-1768.0,-1.0,-1.0,-1.0,150.0,Angry
909,35.0,1.0,48.0,856.0,-16664.0,-1768.0,1160.0,-7108.0,-15832.0,150.0,Angry
910,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1212.0,-7156.0,-15812.0,150.0,Angry
911,35.0,1.0,48.0,892.0,-16656.0,-1792.0,1284.0,-7112.0,-15796.0,150.0,Angry
912,-1.0,-1.0,48.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,150.0,Angry
913,35.0,1.0,48.0,856.0,-16684.0,-1752.0,1304.0,-7160.0,-15864.0,150.0,Angry
914,35.0,-1.0,48.0,864.0,-16576.0,-1860.0,-1.0,-1.0,-1.0,150.0,Angry
915,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1368.0,-7068.0,-15824.0,150.0,Angry
916,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1228.0,-7144.0,-15724.0,150.0,Angry
917,36.0,-1.0,48.0,876.0,-16576.0,-1880.0,-1.0,-1.0,-1.0,150.0,Angry
918,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1296.0,-7044.0,-15720.0,150.0,Angry
919,36.0,-1.0,48.0,788.0,-16568.0,-1884.0,-1.0,-1.0,-1.0,150.0,Angry
920,-1.0,1.0,48.0,-1.0,-1.0,-1.0,1304.0,-7032.0,-15816.0,200.0,Angry
921,36.0,-1.0,48.0,856.0,-16560.0,-1872.0,-1.0,-1.0,-1.0,200.0,Angry
922,-1.0,1.0,44.0,-1.0,-1.0,-1.0,1240.0,-7156.0,-15800.0,200.0,Fear
923,36.0,1.0,44.0,868.0,-16604.0,-1784.0,1304.0,-7048.0,-15744.0,200.0,Fear
924,36.0,1.0,44.0,808.0,-16612.0,-1980.0,1168.0,-7184.0,-15820.0,200.0,Fear
925,36.0,1.0,44.0,772.0,-16644.0,-1760.0,1168.0,-7084.0,-15756.0,200.0,Fear
926,36.0,1.0,44.0,776.0,-16484.0,-1716.0,1300.0,-7020.0,-15824.0,200.0,Fear
927,36.0,1.0,44.0,912.0,-16684.0,-1852.0,1220.0,-7160.0,-15736.0,200.0,Fear
928,-1.0,-1.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
929,36.0,1.0,44.0,816.0,-16620.0,-1812.0,1296.0,-7084.0,-15824.0,200.0,Fear
930,36.0,1.0,44.0,784.0,-16660.0,-1844.0,1160.0,-7144.0,-15788.0,200.0,Fear
931,-1.0,-1.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
932,36.0,1.0,44.0,784.0,-16668.0,-1920.0,1228.0,-7100.0,-15728.0,200.0,Fear
933,-1.0,-1.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
934,36.0,1.0,44.0,836.0,-16600.0,-1852.0,1248.0,-7148.0,-15736.0,200.0,Fear
935,-1.0,-1.0,44.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,200.0,Fear
936,36.0,1.0,44.0,864.0,-16576.0,-1752.0,1244.0,-7008.0,-15708.0,200.0,Fear
937,-1.0,1.0,44.0,-1.0,-1.0,-1.0,1264.0,-7192.0,-15716.0,200.0,Fear
938,36.0,1.0,44.0,752.0,-16600.0,-1840.0,1244.0,-7076.0,-15752.0,200.0,Fear
939,35.0,-1.0,44.0,1076.0,-16768.0,-1916.0,-1.0,-1.0,-1.0,200.0,Fear
